,Image,Accuracy,F1,Jaccard,Recall,Precision,confusion
14,volume-72_slice_6_0,0.8462600708007812,0.8462600708007812,0.7334929210503693,0.8462600708007812,0.8462600708007812,"[[0.8463854 0.975    ]
 [0.1536146 0.025    ]]"
15,volume-72_slice_76_0,0.9707756042480469,0.9732165905314424,0.9478304592349808,0.975669883333525,0.9707756042480469,"[[0.98373686 0.13389613]
 [0.01626314 0.86610387]]"
16,volume-72_slice_77_0,0.9770240783691406,0.9789753517963928,0.9588165707055203,0.9809344348312325,0.9770240783691406,"[[0.98585197 0.10104907]
 [0.01414803 0.89895093]]"
17,volume-72_slice_83_0,0.998260498046875,0.998260498046875,0.9965270373191165,0.998260498046875,0.998260498046875,"[[0.99830311 0.00562193]
 [0.00169689 0.99437807]]"
18,volume-72_slice_84_0,0.9983329772949219,0.9983329772949219,0.9966715032694673,0.9983329772949219,0.9983329772949219,"[[9.99953907e-01 2.35718247e-01]
 [4.60933929e-05 7.64281753e-01]]"
19,volume-73_slice_106_0,0.9827766418457031,0.9827766418457031,0.9661365264251347,0.9827766418457031,0.9827766418457031,"[[9.99648599e-01 4.98872858e-01]
 [3.51400865e-04 5.01127142e-01]]"
20,volume-73_slice_11_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
21,volume-73_slice_18_0,0.9999923706054688,0.9999923706054688,0.9999847413273519,0.9999923706054688,0.9999923706054688,"[[1. 1.]
 [0. 0.]]"
22,volume-73_slice_1_0,0.9170608520507812,0.9172742986000618,0.8471899183828816,0.9174878445321385,0.9170608520507812,"[[0.91755025 0.9       ]
 [0.08244975 0.1       ]]"
23,volume-73_slice_48_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
24,volume-73_slice_53_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
25,volume-73_slice_55_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
26,volume-73_slice_68_0,0.9981842041015625,0.9981842041015625,0.9963749904805422,0.9981842041015625,0.9981842041015625,"[[9.99033144e-01 6.32344712e-02]
 [9.66856170e-04 9.36765529e-01]]"
27,volume-73_slice_74_0,0.9957695007324219,0.9957695007324219,0.9915746449233247,0.9957695007324219,0.9957695007324219,"[[9.99863047e-01 1.63197083e-01]
 [1.36952532e-04 8.36802917e-01]]"
28,volume-73_slice_78_0,0.9918441772460938,0.9918441772460938,0.983820313150347,0.9918441772460938,0.9918441772460938,"[[0.99811151 0.1737266 ]
 [0.00188849 0.8262734 ]]"
29,volume-73_slice_83_0,0.994171142578125,0.994171142578125,0.9884098425316302,0.994171142578125,0.994171142578125,"[[0.9952372  0.02872824]
 [0.0047628  0.97127176]]"
30,volume-73_slice_84_0,0.9933395385742188,0.9933395385742188,0.9867672136117321,0.9933395385742188,0.9933395385742188,"[[0.99444712 0.02869898]
 [0.00555288 0.97130102]]"
31,volume-73_slice_86_0,0.991424560546875,0.991424560546875,0.9829949468970317,0.991424560546875,0.991424560546875,"[[0.99324783 0.03966942]
 [0.00675217 0.96033058]]"
32,volume-73_slice_8_0,0.9632987976074219,0.9632987976074219,0.9291961805236142,0.9632987976074219,0.9632987976074219,"[[0.9645535 1.       ]
 [0.0354465 0.       ]]"
33,volume-73_slice_96_0,0.9780807495117188,0.9781945607532615,0.9573197823984707,0.9783083984844496,0.9780807495117188,"[[0.99649997 0.18627564]
 [0.00350003 0.81372436]]"
34,volume-74_slice_15_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
35,volume-74_slice_2_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
36,volume-74_slice_30_0,0.9998435974121094,0.9998435974121094,0.9996872437401072,0.9998435974121094,0.9998435974121094,"[[1. 1.]
 [0. 0.]]"
37,volume-74_slice_37_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
38,volume-74_slice_41_0,0.998687744140625,0.998687744140625,0.9973789277986042,0.998687744140625,0.998687744140625,"[[1. 1.]
 [0. 0.]]"
39,volume-74_slice_47_0,0.9972991943359375,0.9972991943359375,0.9946129380792232,0.9972991943359375,0.9972991943359375,"[[1. 1.]
 [0. 0.]]"
40,volume-74_slice_5_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
41,volume-74_slice_61_0,0.9863548278808594,0.9863548278808594,0.9730770243977706,0.9863548278808594,0.9863548278808594,"[[1. 1.]
 [0. 0.]]"
42,volume-74_slice_67_0,0.9962654113769531,0.9962654113769531,0.9925586132721199,0.9962654113769531,0.9962654113769531,"[[0.99629202 1.        ]
 [0.00370798 0.        ]]"
43,volume-74_slice_74_0,0.904937744140625,0.91117167049804,0.8368368509614537,0.9174920810498265,0.904937744140625,"[[0.94024459 0.28320735]
 [0.05975541 0.71679265]]"
44,volume-74_slice_94_0,0.991485595703125,0.991485595703125,0.9831149574847944,0.991485595703125,0.991485595703125,"[[9.99923179e-01 1.49375633e-01]
 [7.68207529e-05 8.50624367e-01]]"
45,volume-74_slice_96_0,0.9943809509277344,0.9943809509277344,0.9888246964346002,0.9943809509277344,0.9943809509277344,"[[1.         0.16332188]
 [0.         0.83667812]]"
46,volume-75_slice_18_0,0.9999732971191406,0.9999732971191406,0.9999465956643309,0.9999732971191406,0.9999732971191406,"[[1. 1.]
 [0. 0.]]"
47,volume-75_slice_19_0,0.9999008178710938,0.9999008178710938,0.9998016554144258,0.9999008178710938,0.9999008178710938,"[[1. 1.]
 [0. 0.]]"
48,volume-75_slice_23_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
49,volume-75_slice_26_0,0.9995994567871094,0.9995994567871094,0.9991992343154787,0.9995994567871094,0.9995994567871094,"[[1. 1.]
 [0. 0.]]"
50,volume-75_slice_30_0,0.9996337890625,0.9996337890625,0.999267846247712,0.9996337890625,0.9996337890625,"[[1. 1.]
 [0. 0.]]"
51,volume-75_slice_57_0,0.9946861267089844,0.9946861267089844,0.9894284294045997,0.9946861267089844,0.9946861267089844,"[[0.9972314 0.0669746]
 [0.0027686 0.9330254]]"
52,volume-75_slice_64_0,0.9687843322753906,0.9689968769852702,0.9398583334566932,0.9692095149773499,0.9687843322753906,"[[0.99075503 0.24926661]
 [0.00924497 0.75073339]]"
53,volume-75_slice_74_0,0.9727592468261719,0.9730580565397318,0.9475297632318188,0.9733570498849162,0.9727592468261719,"[[0.99721757 0.16390443]
 [0.00278243 0.83609557]]"
54,volume-75_slice_78_0,0.9653434753417969,0.9653434753417969,0.9330086384568022,0.9653434753417969,0.9653434753417969,"[[1.         0.28281916]
 [0.         0.71718084]]"
55,volume-76_slice_104_0,0.9944496154785156,0.9952886917147407,0.9906215681133316,0.9961291851036675,0.9944496154785156,"[[0.99730996 0.031366  ]
 [0.00269004 0.968634  ]]"
56,volume-76_slice_110_0,0.9961891174316406,0.9961891174316406,0.9924071702458359,0.9961891174316406,0.9961891174316406,"[[0.99697891 0.01792786]
 [0.00302109 0.98207214]]"
57,volume-76_slice_132_0,0.9503517150878906,0.9631281978918802,0.9288787639259668,0.976252894913182,0.9503517150878906,"[[0.98858006 0.10564941]
 [0.01141994 0.89435059]]"
58,volume-76_slice_151_0,0.95794677734375,0.9708948068417308,0.9434359220966578,0.9841976547312974,0.95794677734375,"[[0.99137872 0.23193175]
 [0.00862128 0.76806825]]"
59,volume-76_slice_154_0,0.9844512939453125,0.9844512939453125,0.9693787093381414,0.9844512939453125,0.9844512939453125,"[[0.996105   0.99127343]
 [0.003895   0.00872657]]"
60,volume-76_slice_41_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
61,volume-76_slice_70_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
62,volume-76_slice_86_0,0.9985504150390625,0.9985504150390625,0.9971050265880452,0.9985504150390625,0.9985504150390625,"[[9.99142426e-01 7.44781784e-02]
 [8.57573567e-04 9.25521822e-01]]"
63,volume-77_slice_34_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
64,volume-77_slice_41_0,0.9999809265136719,0.9999809265136719,0.9999618537549256,0.9999809265136719,0.9999809265136719,"[[1. 1.]
 [0. 0.]]"
65,volume-77_slice_52_0,0.9999923706054688,0.9999923706054688,0.9999847413273519,0.9999923706054688,0.9999923706054688,"[[1. 1.]
 [0. 0.]]"
66,volume-77_slice_66_0,0.95794677734375,0.95794677734375,0.9192877643062145,0.95794677734375,0.95794677734375,"[[0.99520143 0.49853387]
 [0.00479857 0.50146613]]"
67,volume-77_slice_67_0,0.9557075500488281,0.9557075500488281,0.9151723256196234,0.9557075500488281,0.9557075500488281,"[[0.99512007 0.48393379]
 [0.00487993 0.51606621]]"
68,volume-77_slice_80_0,0.9880409240722656,0.9880409240722656,0.9763645068022723,0.9880409240722656,0.9880409240722656,"[[0.99179384 0.03527987]
 [0.00820616 0.96472013]]"
69,volume-77_slice_87_0,0.9835166931152344,0.9835166931152344,0.9675679732797928,0.9835166931152344,0.9835166931152344,"[[9.99660223e-01 2.37210344e-01]
 [3.39776812e-04 7.62789656e-01]]"
70,volume-77_slice_8_0,0.8564224243164062,0.8564224243164062,0.7488975322067369,0.8564224243164062,0.8564224243164062,"[[0.85642242 0.        ]
 [0.14357758 0.        ]]"
71,volume-77_slice_92_0,0.9938812255859375,0.9938812255859375,0.987836874592414,0.9938812255859375,0.9938812255859375,"[[1. 1.]
 [0. 0.]]"
72,volume-78_slice_123_0,0.9972038269042969,0.9972038269042969,0.9944232473742473,0.9972038269042969,0.9972038269042969,"[[0.99807874 0.16835994]
 [0.00192126 0.83164006]]"
73,volume-78_slice_124_0,0.9979438781738281,0.9979438781738281,0.9958961942721836,0.9979438781738281,0.9979438781738281,"[[0.99842033 0.06520632]
 [0.00157967 0.93479368]]"
74,volume-78_slice_133_0,0.9919662475585938,0.9931274168138636,0.9863486536411809,0.9942913077226027,0.9919662475585938,"[[0.99565529 0.04483541]
 [0.00434471 0.95516459]]"
75,volume-78_slice_154_0,0.9649772644042969,0.9653510403846706,0.9330227720362051,0.9657251060353286,0.9649772644042969,"[[0.99677537 0.21028513]
 [0.00322463 0.78971487]]"
76,volume-78_slice_161_0,0.9352226257324219,0.9361439710408346,0.8799536267672616,0.9370671334872415,0.9352226257324219,"[[0.99810955 0.36304839]
 [0.00189045 0.63695161]]"
77,volume-78_slice_174_0,0.9929237365722656,0.9930260151001271,0.9861486294493171,0.9931283147010569,0.9929237365722656,"[[9.99835556e-01 2.63165769e-01]
 [1.64444062e-04 7.36834231e-01]]"
78,volume-78_slice_185_0,0.99859619140625,0.99859619140625,0.997196318644481,0.99859619140625,0.99859619140625,"[[1. 1.]
 [0. 0.]]"
79,volume-78_slice_27_0,0.9931068420410156,0.9931068420410156,0.9863080647544431,0.9931068420410156,0.9931068420410156,"[[1. 1.]
 [0. 0.]]"
80,volume-78_slice_37_0,0.9809188842773438,0.9809188842773438,0.9625523122187867,0.9809188842773438,0.9809188842773438,"[[1. 1.]
 [0. 0.]]"
81,volume-78_slice_43_0,0.9453582763671875,0.9453582763671875,0.8963786043954454,0.9453582763671875,0.9453582763671875,"[[1. 1.]
 [0. 0.]]"
82,volume-78_slice_44_0,0.9336090087890625,0.9336090087890625,0.8754847110335255,0.9336090087890625,0.9336090087890625,"[[1. 1.]
 [0. 0.]]"
83,volume-78_slice_48_0,0.9320106506347656,0.9320106506347656,0.8726778513181911,0.9320106506347656,0.9320106506347656,"[[1. 1.]
 [0. 0.]]"
84,volume-78_slice_54_0,0.9383354187011719,0.9383354187011719,0.8838341555609053,0.9383354187011719,0.9383354187011719,"[[1. 1.]
 [0. 0.]]"
85,volume-78_slice_64_0,0.9741897583007812,0.9741897583007812,0.949678331040125,0.9741897583007812,0.9741897583007812,"[[1. 1.]
 [0. 0.]]"
86,volume-78_slice_66_0,0.9690666198730469,0.9690666198730469,0.9399895653332248,0.9690666198730469,0.9690666198730469,"[[1. 1.]
 [0. 0.]]"
87,volume-78_slice_69_0,0.9861068725585938,0.9861068725585938,0.97259449331417,0.9861068725585938,0.9861068725585938,"[[1. 1.]
 [0. 0.]]"
88,volume-78_slice_70_0,0.9943580627441406,0.9943580627441406,0.9887794312332384,0.9943580627441406,0.9943580627441406,"[[1. 1.]
 [0. 0.]]"
89,volume-78_slice_75_0,0.9948692321777344,0.9948692321777344,0.9897908451586214,0.9948692321777344,0.9948692321777344,"[[1. 1.]
 [0. 0.]]"
90,volume-79_slice_11_0,0.9523811340332031,0.9523811340332031,0.9090912401184151,0.9523811340332031,0.9523811340332031,"[[0.95463896 1.        ]
 [0.04536104 0.        ]]"
91,volume-79_slice_136_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
92,volume-79_slice_140_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
93,volume-79_slice_14_0,0.9999656677246094,0.9999656677246094,0.9999313378065481,0.9999656677246094,0.9999656677246094,"[[1. 1.]
 [0. 0.]]"
94,volume-79_slice_19_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
95,volume-79_slice_30_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
96,volume-79_slice_3_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
97,volume-79_slice_54_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
98,volume-79_slice_5_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
99,volume-79_slice_63_0,0.9999885559082031,0.9999885559082031,0.9999771120783377,0.9999885559082031,0.9999885559082031,"[[1. 1.]
 [0. 0.]]"
100,volume-79_slice_77_0,0.9988288879394531,0.9988288879394531,0.9976605156772121,0.9988288879394531,0.9988288879394531,"[[0.99884794 0.00686499]
 [0.00115206 0.99313501]]"
101,volume-79_slice_78_0,0.9993171691894531,0.9993171691894531,0.9986352702584219,0.9993171691894531,0.9993171691894531,"[[9.99359702e-01 9.03614458e-03]
 [6.40298141e-04 9.90963855e-01]]"
102,volume-79_slice_7_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
103,volume-79_slice_80_0,0.9992752075195312,0.9992752075195312,0.9985514649263916,0.9992752075195312,0.9992752075195312,"[[9.99565600e-01 3.82133995e-02]
 [4.34399855e-04 9.61786600e-01]]"
104,volume-79_slice_96_0,0.99859619140625,0.99859619140625,0.997196318644481,0.99859619140625,0.99859619140625,"[[9.99193356e-01 2.39467849e-02]
 [8.06644242e-04 9.76053215e-01]]"
105,volume-80_slice_105_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
106,volume-80_slice_107_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
107,volume-80_slice_109_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
108,volume-80_slice_145_0,0.9851608276367188,0.9869906519196815,0.9743154431793316,0.9888272862328275,0.9851608276367188,"[[0.98969134 0.03158589]
 [0.01030866 0.96841411]]"
109,volume-80_slice_178_0,0.8544731140136719,0.8544731140136719,0.7459214833512603,0.8544731140136719,0.8544731140136719,"[[1. 1.]
 [0. 0.]]"
110,volume-80_slice_188_0,0.8974380493164062,0.8974380493164062,0.8139570286821437,0.8974380493164062,0.8974380493164062,"[[1. 1.]
 [0. 0.]]"
111,volume-80_slice_190_0,0.9808082580566406,0.9808082580566406,0.9623392907270516,0.9808082580566406,0.9808082580566406,"[[9.99446295e-01 2.43172112e-01]
 [5.53705280e-04 7.56827888e-01]]"
112,volume-80_slice_201_0,0.9998931884765625,0.9998931884765625,0.9997863997680911,0.9998931884765625,0.9998931884765625,"[[1. 1.]
 [0. 0.]]"
113,volume-80_slice_210_0,0.9893112182617188,0.9893112182617188,0.978848520075789,0.9893112182617188,0.9893112182617188,"[[1. 1.]
 [0. 0.]]"
114,volume-80_slice_26_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
115,volume-80_slice_32_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
116,volume-80_slice_39_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
117,volume-80_slice_47_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
118,volume-80_slice_76_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
119,volume-80_slice_83_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
120,volume-80_slice_92_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
121,volume-80_slice_95_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
122,volume-80_slice_98_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
123,volume-81_slice_0_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
124,volume-81_slice_114_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
125,volume-81_slice_118_0,0.999969482421875,0.999969482421875,0.9999389667063383,0.999969482421875,0.999969482421875,"[[1. 1.]
 [0. 0.]]"
126,volume-81_slice_125_0,0.9998703002929688,0.9998703002929688,0.9997406342256024,0.9998703002929688,0.9998703002929688,"[[1. 1.]
 [0. 0.]]"
127,volume-81_slice_136_0,0.9996833801269531,0.9996833801269531,0.9993669606867333,0.9996833801269531,0.9996833801269531,"[[1. 1.]
 [0. 0.]]"
128,volume-81_slice_138_0,0.9999961853027344,0.9999961853027344,0.9999923706345725,0.9999961853027344,0.9999961853027344,"[[1. 1.]
 [0. 0.]]"
129,volume-81_slice_139_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
130,volume-81_slice_157_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
131,volume-81_slice_161_0,0.9987297058105469,0.9987297058105469,0.9974626348213367,0.9987297058105469,0.9987297058105469,"[[1. 1.]
 [0. 0.]]"
132,volume-81_slice_165_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
133,volume-81_slice_173_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
134,volume-81_slice_18_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
135,volume-81_slice_210_0,0.9992446899414062,0.9992446899414062,0.9984905200082336,0.9992446899414062,0.9992446899414062,"[[1. 1.]
 [0. 0.]]"
136,volume-81_slice_216_0,0.992950439453125,0.992950439453125,0.9859995757447195,0.992950439453125,0.992950439453125,"[[0.99688009 0.83454399]
 [0.00311991 0.16545601]]"
137,volume-81_slice_226_0,0.9879951477050781,0.9879951477050781,0.9762751092196871,0.9879951477050781,0.9879951477050781,"[[0.9910939  0.13012983]
 [0.0089061  0.86987017]]"
138,volume-81_slice_230_0,0.9931793212890625,0.9931793212890625,0.9864510555749209,0.9931793212890625,0.9931793212890625,"[[0.99483808 0.05081365]
 [0.00516192 0.94918635]]"
139,volume-81_slice_242_0,0.9792366027832031,0.9802069232810648,0.9611821708328965,0.9811791686574295,0.9792366027832031,"[[0.98769414 0.10742188]
 [0.01230586 0.89257812]]"
140,volume-81_slice_243_0,0.9774284362792969,0.9783950970845983,0.9577039952456241,0.9793636718063189,0.9774284362792969,"[[0.98676942 0.11599045]
 [0.01323058 0.88400955]]"
141,volume-81_slice_247_0,0.977935791015625,0.9788823955049917,0.958638252044529,0.9798308343238915,0.977935791015625,"[[0.98827541 0.10572219]
 [0.01172459 0.89427781]]"
142,volume-81_slice_273_0,0.9635696411132812,0.9635696411132812,0.9297003246299146,0.9635696411132812,0.9635696411132812,"[[0.99008708 0.17452462]
 [0.00991292 0.82547538]]"
143,volume-81_slice_280_0,0.9792060852050781,0.9792060852050781,0.9592593284627889,0.9792060852050781,0.9792060852050781,"[[0.99006372 0.08601518]
 [0.00993628 0.91398482]]"
144,volume-81_slice_283_0,0.9799156188964844,0.9799156188964844,0.9606221181785205,0.9799156188964844,0.9799156188964844,"[[0.98905336 0.07706321]
 [0.01094664 0.92293679]]"
145,volume-81_slice_284_0,0.9822463989257812,0.9822463989257812,0.9651121822502418,0.9822463989257812,0.9822463989257812,"[[0.99014005 0.06754007]
 [0.00985995 0.93245993]]"
146,volume-81_slice_296_0,0.9832954406738281,0.9832954406738281,0.9671397965653996,0.9832954406738281,0.9832954406738281,"[[0.98945548 0.06963044]
 [0.01054452 0.93036956]]"
147,volume-81_slice_316_0,0.9769821166992188,0.9769821166992188,0.9550000372886664,0.9769821166992188,0.9769821166992188,"[[9.99688029e-01 4.91378599e-01]
 [3.11971299e-04 5.08621401e-01]]"
148,volume-81_slice_320_0,0.9794502258300781,0.9794502258300781,0.9597280315178428,0.9794502258300781,0.9794502258300781,"[[0.99474319 0.78460342]
 [0.00525681 0.21539658]]"
149,volume-81_slice_330_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
150,volume-81_slice_337_0,0.9987754821777344,0.9987754821777344,0.9975539595755625,0.9987754821777344,0.9987754821777344,"[[1. 1.]
 [0. 0.]]"
151,volume-81_slice_40_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
152,volume-81_slice_50_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
153,volume-81_slice_57_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
154,volume-81_slice_64_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
155,volume-81_slice_80_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
156,volume-81_slice_85_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
157,volume-81_slice_89_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
158,volume-82_slice_109_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
159,volume-82_slice_11_0,0.9994583129882812,0.9994583129882812,0.9989172125084831,0.9994583129882812,0.9994583129882812,"[[1. 1.]
 [0. 0.]]"
160,volume-82_slice_121_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
161,volume-82_slice_122_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
162,volume-82_slice_136_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
163,volume-82_slice_137_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
164,volume-82_slice_142_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
165,volume-82_slice_144_0,0.9999847412109375,0.9999847412109375,0.9999694828875292,0.9999847412109375,0.9999847412109375,"[[1. 1.]
 [0. 0.]]"
166,volume-82_slice_151_0,0.9994010925292969,0.9994010925292969,0.9988029020095234,0.9994010925292969,0.9994010925292969,"[[1. 1.]
 [0. 0.]]"
167,volume-82_slice_167_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
168,volume-82_slice_168_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
169,volume-82_slice_185_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
170,volume-82_slice_186_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
171,volume-82_slice_187_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
172,volume-82_slice_213_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
173,volume-82_slice_219_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
174,volume-82_slice_220_0,0.9999427795410156,0.9999427795410156,0.9998855656300184,0.9999427795410156,0.9999427795410156,"[[1. 1.]
 [0. 0.]]"
175,volume-82_slice_270_0,1.0,1.0,1.0,1.0,1.0,"[[1. 0.]
 [0. 0.]]"
176,volume-82_slice_295_0,0.9996147155761719,0.9996147155761719,0.9992297279261759,0.9996147155761719,0.9996147155761719,"[[1. 1.]
 [0. 0.]]"
177,volume-82_slice_336_0,0.9956588745117188,0.9956588745117188,0.9913552768514369,0.9956588745117188,0.9956588745117188,"[[0.99676591 0.09904259]
 [0.00323409 0.90095741]]"
178,volume-82_slice_380_0,0.97637939453125,0.9812304483837331,0.9631525076765609,0.9861299469855751,0.97637939453125,"[[0.98750569 0.02854702]
 [0.01249431 0.97145298]]"
179,volume-82_slice_38_0,0.8981971740722656,0.9023657413972168,0.8221005624823242,0.9065731820947013,0.8981971740722656,"[[0.90657318 0.        ]
 [0.09342682 0.        ]]"
180,volume-82_slice_397_0,0.9687843322753906,0.9769402840101479,0.9549200977627373,0.9852347274864509,0.9687843322753906,"[[0.98941314 0.04667761]
 [0.01058686 0.95332239]]"
181,volume-82_slice_402_0,0.9723091125488281,0.979351338474366,0.9595381597918933,0.9864963192890925,0.9723091125488281,"[[0.99290102 0.0564182 ]
 [0.00709898 0.9435818 ]]"
